x,y,z,roll,pitch,yaw
4.2332716,-0.9073565,1.0516499,-1.5234321993833702,-0.02602042246738481,1.4172270476192563
2.3766532,-1.7787153,0.08996745,-1.182512819973715,0.01066666324993346,0.9975073235156937
2.4933026,-0.45002142,1.069443,-1.5504085676266108,-0.001255457332385102,1.4760537538352627
4.4697914,2.1734545,0.5109233,-1.450241285812517,-0.05374632041101915,2.062990830246775
2.6157556,1.582501,0.12722367,-1.2666609152954378,-0.011196050721890918,2.1508928887035808
