x,y,z,row,pitch,yaw
0.94,0.0,0.7,0,0,-3.14159
0.94,0.0,0.7,0,0,-3.14159
0.94,0.0,0.7,0,0,-3.14159
0.8607723893657807,0.036957417164118066,0.7737541698640392,0,0,-3.1201750696366832
0.8607723893657807,0.036957417164118066,0.7737541698640392,0,0,-3.1201750696366832
0.8607723893657807,0.036957417164118066,0.7737541698640392,0,0,-3.1201750696366832
0.8290890247246314,0.05696512185807886,0.8040710909613248,0,0,-3.1029204895308924
0.8290890247246314,0.05696512185807886,0.8040710909613248,0,0,-3.1029204895308924
0.8290890247246314,0.05696512185807886,0.8040710909613248,0,0,-3.1029204895308924
0.8243774078936673,0.06287292141456598,0.8036683076396799,0,0,-3.0962552261742804
0.8243774078936673,0.06287292141456598,0.8036683076396799,0,0,-3.0962552261742804
0.8249057572905621,0.06047146717962182,0.8073477995617677,0,0,-3.098914020012885
0.8249057572905621,0.06047146717962182,0.8073477995617677,0,0,-3.098914020012885
0.8249057572905621,0.06047146717962182,0.8073477995617677,0,0,-3.098914020012885
0.8280412690031634,0.05424730750780629,0.8070869609963481,0,0,-3.105672744981677
0.8280412690031634,0.05424730750780629,0.8070869609963481,0,0,-3.105672744981677
0.8280412690031634,0.05424730750780629,0.8070869609963481,0,0,-3.105672744981677
0.8310535308442702,0.04913849742237791,0.8139294979759039,0,0,-3.110224331057062
0.8310535308442702,0.04913849742237791,0.8139294979759039,0,0,-3.110224331057062
0.835172381598923,0.04749866850150684,0.8051285096194084,0,0,-3.1108930419489558
0.835172381598923,0.04749866850150684,0.8051285096194084,0,0,-3.1108930419489558
0.835172381598923,0.04749866850150684,0.8051285096194084,0,0,-3.1108930419489558
0.8339258184169208,0.052517702531021095,0.8176017893611288,0,0,-3.1035280217372394
0.8339258184169208,0.052517702531021095,0.8176017893611288,0,0,-3.1035280217372394
0.8333482034486661,0.05708174320908632,0.8167564063960701,0,0,-3.09596342253651
0.8333482034486661,0.05708174320908632,0.8167564063960701,0,0,-3.09596342253651
0.8333482034486661,0.05708174320908632,0.8167564063960701,0,0,-3.09596342253651
0.8324730404242368,0.053782108482367426,0.8209522448555062,0,0,-3.0971099870806253
0.8324730404242368,0.053782108482367426,0.8209522448555062,0,0,-3.0971099870806253
0.8324730404242368,0.053782108482367426,0.8209522448555062,0,0,-3.0971099870806253
0.8305685595371788,0.04899233057200561,0.828855937534971,0,0,-3.101623809057968
0.8305685595371788,0.04899233057200561,0.828855937534971,0,0,-3.101623809057968
0.8297502727726094,0.04537872890490434,0.8307900206342513,0,0,-3.1056353663927903
0.8297502727726094,0.04537872890490434,0.8807900213793094,0,0,-3.1056353663927903
0.8297502727726094,0.04537872890490434,0.9107900207087571,0,0,-3.1056353663927903
0.8282644676421631,0.04602660675815222,0.8687268770429095,0,0,-3.1022452678059422
0.8282644676421631,0.04602660675815222,0.9187268777879676,0,0,-3.1022452678059422
0.8282644676421631,0.04602660675815222,0.9387268773409327,0,0,-3.1022452678059422
0.8256408780487929,0.05224336504023726,0.8857643362052394,0,0,-3.0924203931999408
0.8256408780487929,0.05224336504023726,0.9357643369502975,0,0,-3.0924203931999408
0.8249533958772716,0.04438775992453825,0.8548740116934096,0,0,-3.10192939009434
0.8249533958772716,0.04438775992453825,0.9048740124384677,0,0,-3.10192939009434
0.8249533958772716,0.04438775992453825,0.9398740125874793,0,0,-3.10192939009434
0.8231843546497561,0.03817033386259387,0.8685266192573607,0,0,-3.1112173368304585
0.8231843546497561,0.03817033386259387,0.9185266200024188,0,0,-3.1112173368304585
0.8231843546497561,0.03817033386259387,0.938526619555384,0,0,-3.1112173368304585
0.8168478713532114,0.04408778008571561,0.9026332349753772,0,0,-3.103854006172742
0.8168478713532114,0.04408778008571561,0.9526332357204352,0,0,-3.103854006172742
0.8146819437254286,0.035027709699953974,0.9074097765505903,0,0,-3.1136736842548944
0.8146819437254286,0.035027709699953974,0.9574097772956484,0,0,-3.1136736842548944
0.8146819437254286,0.035027709699953974,0.9774097768486135,0,0,-3.1136736842548944
0.813087786655418,0.03452120276370988,0.9912367017743542,0,0,-3.114785799089411
0.813087786655418,0.03452120276370988,1.021236701103802,0,0,-3.114785799089411
0.8076976944537054,0.03625541098037067,1.0481199197103446,0,0,-3.1143292492433847
0.8076976944537054,0.03625541098037067,1.0981199204554026,0,0,-3.1143292492433847
0.8096773595358585,0.03686821156814581,1.0926080855503961,0,0,-3.1168490132593893
0.8096773595358585,0.03686821156814581,1.1426080862954542,0,0,-3.1168490132593893
0.8096773595358585,0.03686821156814581,1.157608085960178,0,0,-3.1168490132593893
0.8096773595358585,0.03686821156814581,1.1926080861091897,0,0,-3.1168490132593893
0.8096773595358585,0.03686821156814581,1.2426080868542477,0,0,-3.1168490132593893
